card,card_type,comment,del,elapsed,elapsed_plus,event_incident_typefk,goal_type,id,match_id,n,player1,pos_x,pos_y,rcards,sortorder,stats,subtype,team,type,value,ycards
,y,y,,90,4,73,,540726,1832,349,23782,,,,1,,serious_fouls,10252,card,,
,y,y,,29,,73,,539684,1833,249,39618,,,,1,,serious_fouls,8668,card,,
,y,y,,45,,77,,539846,1833,281,35544,,,,1,,shirt_pull,8549,card,,
,y,y,,65,,70,,540113,1833,308,24163,,,,1,,,8549,card,,
,y,y,,72,,163,,540176,1833,309,24159,,,,2,,diving,8549,card,,
,y,y,,88,,325,,540366,1833,331,24161,,,,2,,pushing,8549,card,,
,y,y,,90,,325,,540387,1833,322,24162,,,,1,,pushing,8549,card,,
,y,y,,45,1,73,,539874,1834,251,39073,,,,1,,serious_fouls,8667,card,,
,y,y,,72,,70,,540191,1834,277,23034,,,,3,,,8667,card,,
,y,y,,72,,73,,540219,1834,282,26066,,,,3,,serious_fouls,8667,card,,
,y,y,,75,,70,,540237,1834,298,32577,,,,5,,,8667,card,,
,y,y,,44,,73,,538871,1835,280,47418,,,,2,,serious_fouls,8462,card,,
,y,y,,45,2,70,,538906,1835,353,37169,,,,1,,,8654,card,,
,y,y,,65,,77,,539149,1835,344,30966,,,,3,,shirt_pull,8654,card,,
,y,y,,86,,73,,539305,1835,352,24223,,,,1,,serious_fouls,8654,card,,
,y,y,,21,,73,,538554,1836,241,23072,,,,2,,serious_fouls,10194,card,,
,y,y,,26,,73,,538593,1836,238,43248,,,,5,,serious_fouls,10260,card,,
,y,y,,28,,73,,538604,1836,257,23369,,,,5,,serious_fouls,10194,card,,
,y,y,,43,,79,,538742,1836,251,38755,,,,2,,verbal_abuse,10194,card,,
,y2,y2,,72,,177,,539067,1836,308,23369,,,,1,,serious_fouls,10194,card,,
,y,y,,87,,176,,539200,1836,304,30615,,,,1,,violence,10260,card,,
,y,y,,87,,73,,539203,1836,312,23253,,,,2,,serious_fouls,10194,card,,
,y,y,,34,,70,,539747,1837,206,25150,,,,1,,,8528,card,,
,y,y,,44,,79,,539863,1837,211,97988,,,,5,,verbal_abuse,8528,card,,
,r,r,,72,,269,,540222,1837,271,26209,,,,5,,shirt_pull,10261,card,,
,y,y,,74,,70,,540241,1837,252,30360,,,,0,,,10261,card,,
,y,y,,75,,79,,540245,1837,241,34574,,,,5,,verbal_abuse,10261,card,,
,y,y,,90,6,163,,540474,1837,270,47382,,,,3,,diving,10261,card,,
,y,y,,74,,176,,539212,1838,338,30699,,,,1,,violence,8455,card,,
,y,y,,26,,73,,382236,1839,310,37442,,,,2,,serious_fouls,8650,card,,
,y,y,,79,,79,,383316,1839,355,24635,,,,0,,verbal_abuse,8650,card,,
,y,y,,79,,25,,383320,1839,358,38491,,,,2,,stall_time,8549,card,,
,y,y,,26,,163,,382244,1840,283,31921,,,,2,,diving,8586,card,,
,y,y,,59,,73,,382910,1840,333,38802,,,,1,,serious_fouls,8472,card,,
,y,y,,57,,70,,382953,1840,336,30352,,,,0,,,8472,card,,
,y,y,,28,,73,,382262,1841,245,23931,,,,0,,serious_fouls,8559,card,,
,y,y,,39,,73,,382452,1841,253,23784,,,,1,,serious_fouls,8559,card,,
,y,y,,62,,129,,383044,1841,278,24228,,,,2,,hands,10261,card,,
,y,y,,24,,73,,384550,1842,192,30966,,,,0,,serious_fouls,8654,card,,
,y,y,,34,,129,,384613,1842,202,37169,,,,0,,hands,8654,card,,
,y2,y2,,38,,26,,384633,1842,207,37169,,,,1,,,8654,card,,
,y,y,,44,,73,,382550,1843,271,23023,,,,0,,serious_fouls,8667,card,,
,y,y,,72,,73,,383869,1844,333,30338,,,,0,,serious_fouls,9879,card,,
,y,y,,88,,73,,383913,1844,347,31114,,,,1,,serious_fouls,9879,card,,
,y,y,,38,,73,,382444,1845,291,24006,,,,1,,serious_fouls,8668,card,,
,y,y,,45,2,73,,382602,1845,303,37280,,,,1,,serious_fouls,8659,card,,
,y,y,,45,2,79,,382607,1845,304,31731,,,,2,,verbal_abuse,8659,card,,
,y,y,,67,,73,,383106,1845,331,23257,,,,1,,serious_fouls,8659,card,,
,y,y,,18,,73,,385642,1846,254,25517,,,,1,,serious_fouls,8462,card,,
,y,y,,45,,73,,385717,1846,286,30362,,,,0,,serious_fouls,10260,card,,
,y,y,,81,,70,,385805,1846,318,30348,,,,0,,,8462,card,,
,y,y,,90,3,79,,385833,1846,330,24148,,,,1,,verbal_abuse,10260,card,,
,y,y,,57,,73,,382912,1847,237,23288,,,,0,,serious_fouls,10194,card,,
,y,y,,14,,77,,383972,1848,282,30627,,,,1,,shirt_pull,8455,card,,
,y,y,,49,,73,,384170,1848,314,25150,,,,1,,serious_fouls,8528,card,,
,y,y,,74,,73,,384265,1848,332,30911,,,,2,,serious_fouls,8455,card,,
,y,y,,53,,73,,542962,1849,321,30802,,,,1,,serious_fouls,10260,card,,
,y,y,,89,,73,,543066,1849,393,30373,,,,1,,serious_fouls,10260,card,,
,y,y,,42,,73,,541737,1850,273,24373,,,,1,,serious_fouls,8462,card,,
,y,y,,23,,73,,541444,1851,278,34543,,,,3,,serious_fouls,8654,card,,
,y,y,,31,,73,,541556,1851,287,30734,,,,3,,serious_fouls,8654,card,,
,y,y,,35,,73,,541611,1851,295,27665,,,,3,,serious_fouls,8654,card,,
,y,y,,45,1,73,,541777,1851,311,23333,,,,4,,serious_fouls,10194,card,,
,r,r,,53,,67,,541951,1851,323,38755,,,,1,,violence,10194,card,,
,y,y,,65,,25,,542123,1851,333,35467,,,,1,,stall_time,10194,card,,
,y,y,,73,,79,,542232,1851,346,40005,,,,0,,verbal_abuse,10194,card,,
,y,y,,26,,73,,541519,1852,192,38802,,,,1,,serious_fouls,8472,card,,
,y,y,,53,,73,,541948,1852,218,36786,,,,1,,serious_fouls,8472,card,,
,y,y,,67,,70,,542134,1852,222,23268,,,,1,,,8668,card,,
,y,y,,72,,70,,542206,1852,231,24655,,,,2,,,8472,card,,
,y,y,,73,,79,,542231,1852,232,24411,,,,2,,verbal_abuse,8472,card,,
,y,y,,59,,73,,541078,1853,231,38818,,,,2,,serious_fouls,8650,card,,
,y,y,,75,,73,,541103,1853,241,24228,,,,0,,serious_fouls,10261,card,,
,y,y,,90,,78,,541136,1853,263,24224,,,,1,,kicked_ball_away,10261,card,,
,y,y,,33,,73,,542622,1854,272,23913,,,,1,,serious_fouls,8655,card,,
,y,y,,53,,73,,542686,1854,291,24213,,,,2,,serious_fouls,8456,card,,
,y,y,,90,1,25,,542785,1854,325,23921,,,,1,,stall_time,8655,card,,
,y,y,,82,,129,,542323,1855,281,30822,,,,1,,hands,8455,card,,
,y,y,,90,3,79,,542481,1855,297,25925,,,,1,,verbal_abuse,8455,card,,
,y,y,,90,,70,,542795,1855,300,30956,,,,1,,,9879,card,,
,y,y,,6,,73,,541256,1856,294,23933,,,,3,,serious_fouls,8559,card,,
,y,y,,19,,79,,541424,1856,301,24890,,,,0,,verbal_abuse,8528,card,,
,y,y,,28,,73,,541555,1856,313,26454,,,,1,,serious_fouls,8559,card,,
,y,y,,29,,73,,541579,1856,319,97988,,,,3,,serious_fouls,8528,card,,
,y,y,,80,,73,,542351,1856,368,25150,,,,5,,serious_fouls,8528,card,,
,y,y,,14,,73,,541317,1857,252,24531,,,,1,,serious_fouls,8586,card,,
,y,y,,28,,73,,541506,1857,270,24171,,,,0,,serious_fouls,8659,card,,
,r,r,,35,,63,,541608,1857,278,40006,,,,1,,serious_fouls,8586,card,,
,y,y,,45,,73,,541755,1857,292,23257,,,,1,,serious_fouls,8659,card,,
,y,y,,59,,73,,542051,1857,315,31731,,,,1,,serious_fouls,8659,card,,
,y,y,,88,,73,,542430,1857,339,30818,,,,1,,serious_fouls,8586,card,,
,y,y,,26,,73,,543135,1858,244,26066,,,,1,,serious_fouls,8667,card,,
,y,y,,50,,73,,543190,1858,264,23782,,,,1,,serious_fouls,10252,card,,
,y,y,,60,,79,,543216,1858,275,38609,,,,0,,verbal_abuse,10252,card,,
,y,y,,4,,73,,549534,1859,246,30631,,,,1,,serious_fouls,8455,card,,
,y,y,,27,,73,,549650,1859,272,25925,,,,4,,serious_fouls,8455,card,,
,y,y,,28,,70,,549657,1859,273,30893,,,,2,,,10260,card,,
,y,y,,28,,70,,549658,1859,277,30911,,,,3,,,8455,card,,
,y,y,,66,,73,,549892,1859,310,30829,,,,1,,serious_fouls,10260,card,,
,y,y,,68,,70,,549906,1859,311,30802,,,,1,,,10260,card,,
,y,y,,81,,73,,549981,1859,322,30627,,,,1,,serious_fouls,8455,card,,
,y,y,,87,,70,,550015,1859,332,30456,,,,3,,,8455,card,,
,y,y,,54,,73,,547202,1860,261,37996,,,,1,,serious_fouls,8559,card,,
,y,y,,74,,79,,547393,1860,286,23784,,,,1,,verbal_abuse,8559,card,,
,y,y,,80,,73,,547451,1860,295,30986,,,,3,,serious_fouls,9825,card,,
,y,y,,90,2,73,,547573,1860,311,75489,,,,1,,serious_fouls,9825,card,,
,y,y,,74,,73,,546655,1861,358,43280,,,,2,,serious_fouls,10252,card,,
,y,y,,90,1,79,,546695,1861,376,32570,,,,2,,verbal_abuse,8659,card,,
,y,y,,38,,73,,547039,1862,304,32577,,,,3,,serious_fouls,8667,card,,
,y,y,,47,,73,,547135,1862,314,39618,,,,1,,serious_fouls,8668,card,,
,y,y,,55,,73,,547204,1862,322,26066,,,,1,,serious_fouls,8667,card,,
,y,y,,58,,73,,547228,1862,325,30876,,,,5,,serious_fouls,8668,card,,
,y,y,,63,,77,,547272,1862,328,34430,,,,2,,shirt_pull,8667,card,,
,y,y,,79,,73,,547427,1862,347,26143,,,,3,,serious_fouls,8667,card,,
,y,y,,90,4,73,,547583,1862,370,23034,,,,1,,serious_fouls,8667,card,,
,y,y,,8,,73,,546775,1863,235,38802,,,,1,,serious_fouls,8472,card,,
,y,y,,55,,73,,547203,1863,277,30352,,,,1,,serious_fouls,8472,card,,
,y,y,,57,,73,,547216,1863,278,24446,,,,2,,serious_fouls,8472,card,,
,y,y,,83,,70,,547459,1863,299,30988,,,,0,,,8472,card,,
,y,y,,23,,73,,546896,1864,214,40565,,,,1,,serious_fouls,10261,card,,
,y,y,,45,2,70,,609478,1865,271,23927,,,,1,,,8655,card,,
,y,y,,52,,77,,609653,1865,281,30338,,,,3,,shirt_pull,9879,card,,
,y,y,,19,,73,,579284,1866,246,30598,,,,1,,serious_fouls,8456,card,,
,y,y,,79,,73,,579691,1866,323,24213,,,,1,,serious_fouls,8456,card,,
,y,y,,85,,176,,579719,1866,307,33781,,,,0,,violence,8456,card,,
,y,y,,85,,176,,579720,1866,328,23953,,,,1,,violence,8462,card,,
,y,y,,64,,70,,547927,1867,230,30618,,,,2,,,8650,card,,
,y,y,,66,,73,,547934,1867,259,24773,,,,4,,serious_fouls,10194,card,,
,y,y,,77,,73,,547988,1867,267,95327,,,,2,,serious_fouls,8650,card,,
,y,y,,83,,73,,547990,1867,270,23369,,,,2,,serious_fouls,10194,card,,
,y,y,,33,,73,,548825,1868,254,31921,,,,1,,serious_fouls,8586,card,,
,y,y,,65,,70,,549140,1868,306,35327,,,,3,,,8528,card,,
,y,y,,69,,73,,549147,1868,283,97988,,,,1,,serious_fouls,8528,card,,
,y,y,,72,,73,,549160,1868,333,34182,,,,1,,serious_fouls,8586,card,,
,y,y,,75,,73,,549170,1868,326,38697,,,,1,,serious_fouls,8586,card,,
,y,y,,81,,73,,549195,1868,319,25005,,,,2,,serious_fouls,8528,card,,
,y,y,,27,,73,,556565,1869,238,36012,,,,2,,serious_fouls,8668,card,,
,y,y,,51,,73,,556617,1869,227,24011,,,,1,,serious_fouls,8668,card,,
,y,y,,18,,73,,552263,1870,214,30357,,,,2,,serious_fouls,10252,card,,
,y,y,,44,,73,,552637,1870,259,24446,,,,0,,serious_fouls,8472,card,,
,y,y,,53,,73,,552800,1870,264,33418,,,,1,,serious_fouls,8472,card,,
,y,y,,72,,79,,553133,1870,241,23264,,,,0,,verbal_abuse,10252,card,,
,y,y,,80,,79,,553211,1870,247,24527,,,,0,,verbal_abuse,8472,card,,
,y,y,,85,,73,,553261,1870,291,24655,,,,0,,serious_fouls,8472,card,,
,y,y,,27,,73,,555377,1871,267,24653,,,,1,,serious_fouls,8462,card,,
,y,y,,74,,73,,555683,1871,341,26108,,,,3,,serious_fouls,8462,card,,
,y,y,,45,1,73,,554667,1872,246,37266,,,,2,,serious_fouls,9879,card,,
,y,y,,52,,70,,554800,1872,304,24020,,,,0,,,9879,card,,
,y,y,,53,,73,,554810,1872,313,30966,,,,0,,serious_fouls,8654,card,,
,y,y,,58,,73,,554850,1872,314,24781,,,,3,,serious_fouls,9879,card,,
,y,y,,34,,73,,552464,1873,302,25150,,,,1,,serious_fouls,8528,card,,
,y,y,,41,,73,,552569,1873,300,24230,,,,1,,serious_fouls,8528,card,,
,r,r,,54,,67,,552796,1873,360,24211,,,,1,,violence,8456,card,,
,y,y,,70,,70,,553044,1873,344,33974,,,,5,,,8456,card,,
,y,y,,86,,73,,553246,1873,362,97988,,,,0,,serious_fouls,8528,card,,
,y,y,,90,5,70,,553409,1873,380,34421,,,,3,,,8528,card,,
,y,y,,61,,73,,552900,1874,280,24234,,,,1,,serious_fouls,10261,card,,
,y,y,,73,,73,,553097,1874,293,30360,,,,2,,serious_fouls,10261,card,,
,y,y,,82,,73,,553196,1874,298,30849,,,,1,,serious_fouls,8655,card,,
,y2,y2,,83,,177,,553203,1874,301,30360,,,,1,,serious_fouls,10261,card,,
,y,y,,83,,70,,553224,1874,302,34176,,,,1,,,8655,card,,
,y,y,,89,,70,,553335,1874,311,24205,,,,4,,,10261,card,,
,y,y,,22,,70,,552293,1875,252,37496,,,,1,,,8559,card,,
,y,y,,74,,70,,553083,1875,299,24150,,,,1,,,10260,card,,
,y,y,,28,,70,,552409,1876,223,97932,,,,1,,,8549,card,,
,y,y,,63,,79,,553014,1876,266,38899,,,,1,,verbal_abuse,8549,card,,
,r,r,,62,,67,,553401,1876,281,33128,,,,4,,violence,8549,card,,
,y,y,,71,,79,,553721,1877,275,31291,,,,2,,verbal_abuse,9825,card,,
,y,y,,81,,73,,553768,1877,291,23023,,,,2,,serious_fouls,8667,card,,
,y,y,,15,,73,,552240,1878,276,35636,,,,1,,serious_fouls,10194,card,,
,y,y,,89,,73,,553336,1878,367,23288,,,,1,,serious_fouls,10194,card,,
,y,y,,90,,73,,553344,1878,369,23253,,,,1,,serious_fouls,10194,card,,
,y,y,,38,,73,,562942,1880,273,23760,,,,1,,serious_fouls,8586,card,,
,y,y,,40,,73,,562955,1880,276,35467,,,,1,,serious_fouls,10194,card,,
,y,y,,51,,73,,563150,1880,295,38697,,,,1,,serious_fouls,8586,card,,
,y,y,,63,,73,,563255,1880,309,23072,,,,1,,serious_fouls,10194,card,,
,y,y,,69,,73,,563301,1880,318,23253,,,,1,,serious_fouls,10194,card,,
,y,y,,36,,73,,564478,1881,312,34437,,,,3,,serious_fouls,8667,card,,
,r,r,,40,,63,,563069,1882,280,24728,,,,1,,serious_fouls,8659,card,,
,y,y,,44,,73,,563088,1882,282,40055,,,,1,,serious_fouls,8659,card,,
,y,y,,61,,73,,563391,1882,305,30802,,,,1,,serious_fouls,10260,card,,
,y,y,,71,,70,,563460,1882,312,32570,,,,4,,,8659,card,,
,y,y,,74,,79,,563472,1882,313,36373,,,,1,,verbal_abuse,8659,card,,
,y,y,,74,,79,,563480,1882,315,42594,,,,0,,verbal_abuse,8659,card,,
,y,y,,90,,79,,563551,1882,334,24171,,,,2,,verbal_abuse,8659,card,,
,y,y,,90,2,73,,563556,1882,335,34944,,,,2,,serious_fouls,10260,card,,
,y,y,,44,,73,,563014,1883,288,40987,,,,2,,serious_fouls,8462,card,,
,y,y,,50,,73,,563167,1883,301,34036,,,,4,,serious_fouls,8462,card,,
,y2,y2,,71,,199,,563338,1883,324,40987,,,,0,,verbal_abuse,8462,card,,
,y,y,,80,,73,,563428,1883,335,38609,,,,1,,serious_fouls,10252,card,,
,y,y,,87,,73,,563471,1883,344,38807,,,,1,,serious_fouls,10252,card,,
,y,y,,51,,73,,564702,1884,263,111865,,,,1,,serious_fouls,8528,card,,
,y,y,,27,,73,,564341,1885,210,27277,,,,1,,serious_fouls,9825,card,,
,y,y,,36,,70,,564471,1885,222,26181,,,,1,,,9825,card,,
,y,y,,70,,73,,565271,1885,251,24011,,,,3,,serious_fouls,8668,card,,
,y,y,,77,,73,,565373,1885,254,24023,,,,2,,serious_fouls,8668,card,,
,y,y,,43,,73,,564349,1886,263,30367,,,,3,,serious_fouls,8456,card,,
,y,y,,48,,73,,564667,1886,271,24228,,,,8,,serious_fouls,10261,card,,
,y,y,,66,,73,,564918,1886,289,33852,,,,2,,serious_fouls,10261,card,,
,y,y,,42,,73,,564541,1887,325,30842,,,,4,,serious_fouls,8655,card,,
,y,y,,61,,73,,565121,1887,341,26454,,,,2,,serious_fouls,8559,card,,
,y,y,,70,,73,,565276,1887,344,23932,,,,3,,serious_fouls,8559,card,,
,y,y,,76,,79,,565370,1887,356,30849,,,,3,,verbal_abuse,8655,card,,
,y,y,,78,,73,,565397,1887,355,155384,,,,1,,serious_fouls,8559,card,,
,y,y,,90,2,73,,565528,1887,382,26244,,,,4,,serious_fouls,8559,card,,
,y,y,,76,,70,,565550,1887,386,34176,,,,4,,,8655,card,,
,y,y,,9,,73,,563754,1888,234,97932,,,,2,,serious_fouls,8549,card,,
,y,y,,56,,73,,564762,1888,286,24163,,,,1,,serious_fouls,8549,card,,
,y,y,,23,,73,,566477,1890,269,27277,,,,0,,serious_fouls,9825,card,,
,y,y,,56,,78,,567134,1890,310,24751,,,,0,,kicked_ball_away,8654,card,,
,y,y,,75,,163,,567477,1890,340,75342,,,,2,,diving,9825,card,,
,y,y,,85,,73,,567620,1890,349,30687,,,,1,,serious_fouls,8654,card,,
,y,y,,20,,73,,570002,1891,321,38818,,,,4,,serious_fouls,8650,card,,
,y,y,,22,,325,,570015,1891,323,38834,,,,2,,pushing,8455,card,,
,y,y,,46,,73,,570215,1891,351,30889,,,,2,,serious_fouls,8650,card,,
,y,y,,53,,73,,570260,1891,356,32345,,,,1,,serious_fouls,8455,card,,
,r,r,,60,,63,,570318,1891,367,30631,,,,1,,serious_fouls,8455,card,,
,y,y,,60,,79,,570321,1891,365,30627,,,,2,,verbal_abuse,8455,card,,
,y,y,,70,,163,,570412,1891,380,30618,,,,3,,diving,8650,card,,
,y,y,,90,5,73,,570630,1891,422,37442,,,,1,,serious_fouls,8650,card,,
,y,y,,60,,73,,567273,1892,298,24658,,,,1,,serious_fouls,10252,card,,
,y,y,,85,,70,,567656,1892,331,24528,,,,1,,,8528,card,,
,y,y,,5,,73,,566210,1893,300,37764,,,,1,,serious_fouls,8655,card,,
,y,y,,67,,77,,567405,1893,363,23921,,,,5,,shirt_pull,8655,card,,
,y,y,,70,,325,,567441,1893,365,34947,,,,1,,pushing,8655,card,,
,y,y,,84,,73,,567650,1893,386,23916,,,,1,,serious_fouls,8655,card,,
,y,y,,18,,73,,569116,1894,294,36786,,,,1,,serious_fouls,8472,card,,
,y,y,,23,,73,,569134,1894,306,30360,,,,1,,serious_fouls,10261,card,,
,y,y,,35,,73,,569161,1894,318,30352,,,,1,,serious_fouls,8472,card,,
,y,y,,53,,163,,569356,1894,351,34574,,,,1,,diving,10261,card,,
,y,y,,66,,73,,569432,1894,360,43259,,,,0,,serious_fouls,8472,card,,
,y,y,,68,,79,,569458,1894,363,24740,,,,0,,verbal_abuse,8472,card,,
,y,y,,30,,73,,566586,1895,211,24747,,,,1,,serious_fouls,8462,card,,
,y,y,,50,,70,,567076,1896,282,24531,,,,3,,,8586,card,,
,y,y,,33,,73,,566650,1897,345,24728,,,,3,,serious_fouls,8659,card,,
,y,y,,39,,70,,566784,1897,328,23022,,,,4,,,8667,card,,
,y,y,,63,,73,,567321,1897,325,37280,,,,2,,serious_fouls,8659,card,,
,y,y,,68,,73,,567408,1897,368,24171,,,,3,,serious_fouls,8659,card,,
,y,y,,75,,73,,567504,1897,343,31731,,,,2,,serious_fouls,8659,card,,
,y,y,,81,,70,,567648,1897,336,32577,,,,0,,,8667,card,,
,r,r,,37,,63,,565888,1898,243,25668,,,,0,,serious_fouls,10194,card,,
,y,y,,55,,73,,565929,1898,262,40198,,,,2,,serious_fouls,8456,card,,
,y,y,,89,,73,,566043,1898,297,23369,,,,1,,serious_fouls,10194,card,,
,r,r,,65,,67,,573917,1899,273,24773,,,,1,,violence,10194,card,,
,y,y,,65,,176,,573919,1899,257,24408,,,,2,,violence,8472,card,,
,y,y,,82,,78,,574147,1899,295,36786,,,,0,,kicked_ball_away,8472,card,,
,y,y,,56,,73,,574304,1899,301,24133,,,,4,,serious_fouls,10194,card,,
,y,y,,17,,79,,575669,1900,222,30935,,,,1,,verbal_abuse,9825,card,,
,y,y,,37,,70,,575780,1900,246,31097,,,,1,,,8586,card,,
,y,y,,43,,70,,575833,1900,262,31291,,,,2,,,9825,card,,
,y2,y2,,37,,196,,576445,1900,277,30935,,,,2,,violence,9825,card,,
,y,y,,58,,325,,577086,1901,335,30687,,,,1,,pushing,8654,card,,
,y,y,,58,,70,,577097,1901,330,30865,,,,3,,,10260,card,,
,y,y,,62,,73,,573840,1902,317,155384,,,,3,,serious_fouls,8559,card,,
,y,y,,89,,73,,574196,1902,345,24023,,,,6,,serious_fouls,8668,card,,
,y,y,,80,,73,,572508,1903,311,24393,,,,4,,serious_fouls,8549,card,,
,y,y,,85,,79,,574122,1904,344,34947,,,,0,,verbal_abuse,8655,card,,
,y,y,,86,,79,,574135,1904,345,23913,,,,1,,verbal_abuse,8655,card,,
,y,y,,45,2,73,,573442,1905,298,24890,,,,1,,serious_fouls,10261,card,,
,y,y,,68,,70,,573893,1905,324,23933,,,,0,,,10261,card,,
,y,y,,68,,70,,573896,1905,325,23115,,,,1,,,8659,card,,
,y,y,,78,,73,,574065,1905,344,40055,,,,4,,serious_fouls,8659,card,,
,y,y,,88,,79,,574867,1906,292,23953,,,,0,,verbal_abuse,8462,card,,
,y,y,,35,,73,,573207,1907,302,30956,,,,1,,serious_fouls,9879,card,,
,y,y,,51,,73,,573594,1907,325,37266,,,,1,,serious_fouls,9879,card,,
,y,y,,70,,73,,573929,1907,318,111865,,,,2,,serious_fouls,8528,card,,
,y,y,,27,,77,,573066,1908,291,32345,,,,1,,shirt_pull,8455,card,,
,y,y,,48,,73,,573526,1908,270,23023,,,,1,,serious_fouls,8667,card,,
,y,y,,80,,77,,574038,1908,347,23438,,,,2,,shirt_pull,8667,card,,
,y,y,,56,,163,,586710,1909,308,30893,,,,1,,diving,10260,card,,
,y,y,,63,,73,,586731,1909,335,27430,,,,1,,serious_fouls,10260,card,,
,y,y,,68,,73,,586747,1909,305,30739,,,,0,,serious_fouls,8655,card,,
,y,y,,60,,73,,586751,1909,309,38711,,,,1,,serious_fouls,8655,card,,
,y,y,,38,,77,,585546,1910,288,30352,,,,3,,shirt_pull,8472,card,,
,y,y,,39,,73,,585557,1910,274,26181,,,,3,,serious_fouls,9825,card,,
,y,y,,71,,73,,586108,1910,315,31291,,,,0,,serious_fouls,9825,card,,
,y,y,,80,,73,,586207,1910,323,43259,,,,0,,serious_fouls,8472,card,,
,y,y,,32,,73,,588295,1911,313,24211,,,,1,,serious_fouls,8456,card,,
,y,y,,73,,73,,588691,1911,355,39027,,,,1,,serious_fouls,8456,card,,
,y,y,,75,,70,,588711,1911,361,46621,,,,2,,,8650,card,,
,y,y,,53,,70,,584752,1912,374,33863,,,,0,,,10252,card,,
,y,y,,84,,73,,584862,1912,409,30699,,,,1,,serious_fouls,8455,card,,
,y,y,,85,,25,,584863,1912,408,25925,,,,0,,stall_time,8455,card,,
,y,y,,90,,73,,584902,1912,414,30627,,,,1,,serious_fouls,8455,card,,
,y,y,,27,,73,,585362,1913,223,22991,,,,4,,serious_fouls,8528,card,,
,y,y,,44,,70,,585597,1913,238,25150,,,,1,,,8528,card,,
,y,y,,45,1,163,,585633,1913,243,24393,,,,0,,diving,8549,card,,
,y,y,,45,2,70,,585642,1913,242,41877,,,,0,,,8528,card,,
,y,y,,45,5,163,,585678,1913,245,35608,,,,0,,diving,8549,card,,
,y,y,,56,,73,,585947,1913,251,127857,,,,1,,serious_fouls,8528,card,,
,r,r,,44,,63,,588772,1914,309,23933,,,,1,,serious_fouls,10261,card,,
,y,y,,87,,73,,589192,1914,359,39618,,,,0,,serious_fouls,8668,card,,
,y,y,,85,,73,,588150,1915,327,24728,,,,1,,serious_fouls,8659,card,,
,y,y,,23,,73,,585293,1916,283,23818,,,,2,,serious_fouls,8654,card,,
,y,y,,55,,73,,585874,1916,326,37169,,,,1,,serious_fouls,8654,card,,
,y,y,,7,,73,,589811,1917,334,23022,,,,2,,serious_fouls,8667,card,,
,y,y,,42,,73,,589930,1917,360,23023,,,,1,,serious_fouls,8667,card,,
,y,y,,44,,73,,589935,1917,363,31097,,,,2,,serious_fouls,8586,card,,
,y,y,,58,,79,,585885,1918,291,23953,,,,0,,verbal_abuse,8462,card,,
,y,y,,58,,79,,585887,1918,284,24435,,,,1,,verbal_abuse,10194,card,,
,y,y,,77,,79,,586142,1918,285,34036,,,,1,,verbal_abuse,8462,card,,
,y,y,,79,,79,,586162,1918,297,24653,,,,1,,verbal_abuse,8462,card,,
,y,y,,24,,73,,654601,1919,212,30865,,,,1,,serious_fouls,10260,card,,
,y,y,,22,,70,,602996,1921,257,46403,,,,1,,,8586,card,,
,y,y,,33,,73,,603047,1921,293,30352,,,,3,,serious_fouls,8472,card,,
,y,y,,36,,73,,603065,1921,295,43259,,,,2,,serious_fouls,8472,card,,
,y,y,,37,,77,,603079,1921,301,38697,,,,2,,shirt_pull,8586,card,,
,y,y,,45,2,70,,603153,1921,313,36786,,,,1,,,8472,card,,
,y,y,,11,,73,,595909,1922,285,24223,,,,1,,serious_fouls,8654,card,,
,y,y,,44,,73,,596115,1922,315,34590,,,,3,,serious_fouls,8654,card,,
,y,y,,69,,73,,596404,1922,337,39027,,,,1,,serious_fouls,8456,card,,
,y,y,,90,2,73,,596665,1922,343,24213,,,,5,,serious_fouls,8456,card,,
,y,y,,30,,73,,597189,1923,254,40695,,,,1,,serious_fouls,10194,card,,
,y,y,,34,,79,,597243,1923,260,23354,,,,0,,verbal_abuse,10252,card,,
,y,y,,54,,73,,593530,1924,347,39618,,,,1,,serious_fouls,8668,card,,
,y,y,,83,,73,,593618,1924,321,24664,,,,2,,serious_fouls,8659,card,,
,y,y,,64,,70,,594474,1925,273,42183,,,,0,,,8549,card,,
,y,y,,76,,73,,594587,1925,282,24183,,,,1,,serious_fouls,8549,card,,
,y,y,,38,,176,,596253,1926,310,24372,,,,0,,violence,8559,card,,
,y,y,,38,,176,,596255,1926,286,30360,,,,1,,violence,10261,card,,
,y,y,,89,,73,,596882,1926,331,38999,,,,1,,serious_fouls,8559,card,,
,y,y,,90,1,79,,596896,1926,345,33852,,,,1,,verbal_abuse,10261,card,,
,y,y,,90,3,73,,596904,1926,355,24890,,,,4,,serious_fouls,10261,card,,
,y,y,,1,,73,,595859,1927,255,24136,,,,2,,serious_fouls,8655,card,,
,y,y,,45,2,73,,596144,1927,315,34275,,,,1,,serious_fouls,8667,card,,
,r,r,,64,,67,,596375,1927,294,34437,,,,0,,violence,8667,card,,
,y,y,,64,,73,,596376,1927,296,23916,,,,1,,serious_fouls,8655,card,,
,y2,y2,,70,,177,,596418,1927,306,23916,,,,3,,serious_fouls,8655,card,,
,y,y,,80,,77,,596512,1927,324,23022,,,,1,,shirt_pull,8667,card,,
,y,y,,81,,79,,596519,1927,344,23927,,,,0,,verbal_abuse,8655,card,,
,y,y,,10,,73,,593812,1928,278,26564,,,,0,,serious_fouls,8455,card,,
